order_id,product_category,price_inr,discount_pct,payment_method,customer_tenure_days,num_previous_orders,num_previous_returns,delivery_distance_km,delivery_days,is_weekend_order,rating_given,returned
374,Apparel,422,27.5,Prepaid_UPI,337,7,1,375.8,2,1,4,0
375,Apparel,728,18.6,COD,118,7,1,375.9,7,1,2,1
376,Apparel,742,28.5,COD,516,15,2,224.3,8,1,3,0
377,Beauty,332,29.3,COD,110,2,0,288,3,0,2,0
378,Electronics,39207,6.1,Prepaid_UPI,787,17,2,251.6,5,0,2,0
379,Electronics,35364,5.7,COD,338,7,1,400.3,5,0,,0
380,Footwear,1518,18.6,Prepaid_Card,56,0,0,409.9,1,1,2,0
381,Home,6331,10.4,Prepaid_UPI,732,14,4,523.1,4,0,5,0
382,Beauty,1142,8.8,Prepaid_UPI,671,16,3,520.8,1,0,,0
383,Footwear,3602,47.4,Prepaid_Card,88,6,1,294.5,4,1,4,1
384,Electronics,15348,0,Prepaid_UPI,215,8,2,120,9,0,4,1
385,Electronics,25932,52.3,COD,410,11,3,154.6,1,0,1,1
386,Beauty,1047,26.3,Prepaid_UPI,894,15,0,169.9,9,0,1,0
387,Home,1745,36.8,COD,625,10,0,228.7,8,0,3,1
388,Beauty,1526,35,COD,2500,58,13,262.9,4,1,4,1
389,Apparel,1751,31.3,Wallet,172,7,2,134.3,6,0,4,0
390,Footwear,3512,46.9,COD,907,21,3,61.5,4,1,4,0
391,Home,3043,5.8,COD,93,1,0,328.2,4,1,5,1
392,Apparel,1334,19.7,Prepaid_Card,189,7,0,241.8,5,0,,0
393,Home,6181,9.2,COD,153,5,2,650.7,3,1,4,0
394,Home,720,0,COD,31,3,0,165.7,6,1,4,0
395,Apparel,529,12.1,Prepaid_Card,225,1,0,590.1,5,0,4,0
396,Electronics,17679,50.1,Prepaid_UPI,588,14,2,141.1,2,0,5,0
397,Footwear,1394,19.4,Prepaid_UPI,348,11,1,234.9,6,1,5,0
398,Apparel,1074,51.8,COD,466,11,0,250.2,6,1,1,0
399,Electronics,5306,53.3,Prepaid_Card,633,16,1,87.7,7,0,1,0
400,Electronics,27130,66.9,Prepaid_UPI,141,3,0,281.1,3,0,5,0
401,Apparel,1609,50.6,COD,563,13,5,153.7,7,1,5,0
402,Beauty,2011,57.4,COD,763,20,4,456.9,9,0,4,1
403,Footwear,3102,26.9,COD,1075,23,2,370.6,5,0,4,0
404,Apparel,1113,25.4,Prepaid_Card,96,1,0,306.5,5,0,3,0
405,Beauty,2347,26.4,COD,772,16,4,176.4,6,1,4,0
406,Footwear,3405,22,Prepaid_UPI,1039,23,4,112.7,1,0,2,0
407,Apparel,1350,24.2,Wallet,367,5,0,573.1,1,0,4,0
408,Footwear,1327,33.3,COD,325,9,1,547,3,0,1,1
409,Apparel,1568,15,Prepaid_Card,86,2,1,173.3,4,1,3,0
410,Beauty,1541,1.3,COD,484,12,0,407.2,5,0,1,0
411,Home,5562,27.5,COD,521,7,2,136.5,5,0,2,0
412,Home,6315,11.6,Prepaid_UPI,184,6,1,155,1,0,2,0
413,Apparel,2047,13.2,Prepaid_Card,595,16,1,241.9,7,1,4,0
414,Footwear,4296,19.9,Wallet,264,7,0,314.3,5,0,3,0
415,Apparel,1534,16.4,Prepaid_Card,276,6,1,107.6,5,1,3,0
416,Apparel,2139,38.7,COD,336,9,2,62.8,6,0,,1
417,Apparel,2041,19.5,Prepaid_Card,157,6,1,149.9,3,1,4,1
418,Footwear,510,39.4,COD,715,17,2,227.3,4,0,2,0
419,Apparel,1548,25.1,Prepaid_UPI,49,2,0,103,2,0,2,0
420,Beauty,569,20.7,Prepaid_UPI,232,8,0,184.9,1,0,2,0
421,Home,2573,24.4,COD,194,6,2,188.6,4,1,1,0
422,Apparel,936,2.6,Prepaid_Card,929,19,6,722.9,8,0,1,1
423,Apparel,1270,27.1,Prepaid_UPI,814,21,2,319.4,3,1,5,0
424,Apparel,420,34.7,Prepaid_UPI,17,0,0,273.6,1,1,5,0
425,Home,2116,36.9,COD,81,2,0,203.7,6,0,3,0
426,Footwear,616,1.7,COD,889,20,4,521.2,3,0,1,0
427,Apparel,1571,0,COD,110,4,0,112,5,1,5,0
428,Footwear,4057,13.9,COD,44,4,1,351.6,6,0,3,0
429,Apparel,2196,42.8,Prepaid_Card,83,2,0,539,3,1,2,1
430,Footwear,2294,25.3,COD,826,22,5,390.2,5,0,2,1
431,Beauty,761,10.4,COD,72,2,1,159.8,4,1,2,1
432,Footwear,3912,0.2,Prepaid_Card,291,9,1,104.4,1,0,3,0
433,Home,1171,11.7,COD,62,2,0,401.6,3,1,,0
434,Footwear,4397,10.7,Wallet,197,3,0,356.3,3,0,1,0
435,Apparel,1687,36,Prepaid_Card,845,23,1,444.3,1,1,2,0
436,Apparel,1307,37.2,COD,881,18,4,374.2,3,0,5,0
437,Apparel,574,6.3,Prepaid_Card,70,0,0,464.4,6,1,5,0
438,Electronics,1997,33.3,COD,70,0,0,203,5,0,,0
439,Footwear,2678,31.8,Prepaid_UPI,192,7,1,254.7,1,0,4,0
440,Home,3487,4.3,Prepaid_Card,207,8,0,118.1,2,0,2,1
441,Footwear,3871,20.7,Prepaid_Card,411,10,2,101.6,5,1,2,0
442,Apparel,1556,27.1,Wallet,303,5,1,303.4,4,1,2,0
443,Footwear,2228,24.4,Prepaid_UPI,1,0,0,171.5,4,0,5,0
444,Apparel,807,0,Prepaid_UPI,1349,29,2,549.3,6,0,5,0
445,Apparel,1265,24,COD,148,1,0,353.7,5,0,5,0
446,Home,1555,31.5,COD,88,1,0,267.6,3,1,2,0
447,Beauty,1717,45.7,Prepaid_UPI,67,3,0,85.7,3,1,4,1
448,Home,4964,12,Prepaid_Card,271,5,1,131.7,4,1,3,0
449,Apparel,1858,13.8,Prepaid_UPI,163,4,0,156.1,1,0,5,0
450,Home,3761,18.9,Prepaid_UPI,95,0,0,195.1,5,0,5,0
451,Apparel,902,26.4,COD,722,19,1,417.4,2,0,5,1
452,Footwear,3846,23.5,COD,166,3,0,97.7,7,1,,1
453,Home,5621,31.1,Prepaid_Card,32,2,0,716.7,1,1,2,0
454,Apparel,1672,5.1,COD,635,14,3,382.5,5,1,5,0
455,Apparel,1351,28,Prepaid_UPI,229,6,0,120.7,1,1,2,0
456,Apparel,1977,10.9,Prepaid_UPI,186,2,0,527.5,3,1,1,1
457,Beauty,685,19.8,Prepaid_Card,355,6,0,350,5,1,4,0
458,Electronics,18794,47.6,Prepaid_UPI,13,0,0,167.7,7,1,3,0
459,Footwear,3685,1,Prepaid_Card,14,0,0,386.1,6,0,4,0
460,Home,1324,17.8,Prepaid_UPI,294,9,1,125.7,6,0,3,1
461,Home,6522,2.9,COD,521,12,4,256.3,6,1,3,0
462,Apparel,1035,24.3,Prepaid_UPI,12,0,0,333,6,0,4,0
463,Beauty,445,37.7,Prepaid_UPI,107,3,0,129.4,3,1,4,0
464,Apparel,542,24.5,COD,826,18,3,275.2,4,1,3,0
465,Home,6791,20.2,Prepaid_Card,808,17,1,313.2,6,1,3,0
466,Home,6295,41.9,Prepaid_UPI,405,9,0,192.8,7,1,3,0
467,Home,2518,27,COD,439,11,0,158.2,4,1,1,0
468,Beauty,423,34.3,Prepaid_UPI,1438,31,3,262,3,0,2,0
469,Apparel,845,32.7,Wallet,67,1,0,211.4,3,0,1,1
470,Electronics,10529,0,Prepaid_UPI,363,10,4,575.1,3,0,4,0
471,Electronics,33308,20.8,COD,335,8,2,336.4,5,0,4,0
472,Electronics,10642,5.8,Prepaid_Card,97,5,2,215.3,7,1,4,1
473,Apparel,789,9.6,Wallet,328,10,2,243.1,6,1,2,0
474,Apparel,458,44.1,Prepaid_Card,468,8,0,164.4,4,1,5,0
475,Apparel,1474,16.4,COD,80,2,0,455.6,9,0,,0
476,Apparel,1640,50.4,COD,70,1,0,353.5,4,1,,1
477,Electronics,29823,0.9,Prepaid_UPI,974,19,4,598.1,8,1,4,0
478,Home,4678,5.7,Prepaid_Card,106,1,0,274.5,2,0,5,0
479,Home,7739,33.4,COD,289,6,1,220.8,5,0,,0
480,Electronics,21906,16.9,COD,43,0,0,280.2,2,0,5,0
481,Electronics,38874,26.6,Prepaid_UPI,236,4,1,584.5,2,0,3,1
482,Apparel,1563,20.3,Prepaid_Card,438,10,0,190.2,3,1,1,0
483,Home,948,19.9,Prepaid_UPI,70,6,0,176.7,5,1,2,0
484,Apparel,1858,17.4,Prepaid_UPI,42,0,0,204.9,3,0,1,1
485,Apparel,1452,24.7,Wallet,479,13,1,162.5,1,0,4,0
486,Electronics,29824,31.6,Prepaid_UPI,600,13,1,291.7,4,0,5,0
487,Electronics,9094,46.2,COD,362,7,2,193,3,0,4,0
488,Apparel,1187,19,Prepaid_Card,968,17,5,510.1,1,1,3,0
489,Home,7080,16.1,COD,275,8,2,119.3,5,0,1,0
490,Home,1959,14.2,Wallet,417,6,1,358.3,6,0,2,0
491,Home,301,44,COD,118,4,1,473.1,6,1,2,1
492,Home,2283,32.4,Prepaid_UPI,84,5,1,116.6,8,1,3,1
493,Home,4054,0,Prepaid_UPI,576,10,1,326.7,2,0,5,0
494,Apparel,1878,0,COD,187,6,3,423.5,2,0,,1
495,Footwear,3073,9.5,Prepaid_UPI,52,1,0,83.6,4,0,1,0
496,Home,7377,25.5,COD,150,0,0,145.5,4,0,1,0
497,Electronics,21154,21.5,Prepaid_Card,176,2,0,455.5,5,0,1,0
498,Home,3309,29.7,Prepaid_Card,459,11,2,456.4,6,0,5,0
499,Electronics,11336,19.4,COD,937,22,4,237.3,4,1,,0
500,Electronics,10751,43,Prepaid_Card,42,0,0,280.5,7,0,2,0
501,Footwear,3444,33.6,Wallet,1518,34,7,349.1,3,0,3,0
502,Footwear,821,23.2,COD,1251,29,6,415.3,3,0,3,1
503,Beauty,720,39.2,Prepaid_Card,174,6,1,265.8,2,1,5,0
504,Electronics,40002,0,Prepaid_UPI,601,13,3,415.4,1,0,5,0
505,Electronics,26469,20.7,Prepaid_UPI,309,8,1,60.6,1,1,2,0
506,Footwear,686,24.1,COD,85,4,0,219.2,6,0,5,0
507,Apparel,1668,31,Wallet,204,6,1,344.6,7,1,,1
508,Footwear,2527,0,COD,60,3,1,302.4,2,1,1,1
509,Electronics,38628,18.1,Prepaid_Card,215,5,1,536,7,0,3,0
510,Apparel,1628,28,Prepaid_Card,283,6,0,144.6,1,1,1,0
511,Apparel,408,29.2,Prepaid_UPI,16,1,0,137,2,0,,0
512,Footwear,1323,39.8,COD,886,18,3,572.6,3,0,,0
513,Apparel,864,33.4,COD,234,7,0,90.9,7,0,4,0
514,Apparel,1664,21.1,Prepaid_UPI,341,5,0,380.3,8,0,2,0
515,Electronics,23508,32.1,COD,412,8,1,358.5,3,1,,0
516,Apparel,1745,19,Prepaid_Card,726,16,1,184.4,4,1,2,1
517,Apparel,1323,24.2,Prepaid_UPI,164,5,0,563.1,7,1,1,0
518,Footwear,1810,33.9,Prepaid_Card,706,17,4,245.5,9,1,4,0
519,Apparel,587,21.3,COD,172,7,0,259.8,7,0,3,0
520,Footwear,1310,27.4,COD,511,12,2,146.8,2,1,1,0
521,Footwear,2103,36.4,Wallet,28,0,0,159.8,6,0,2,0
522,Electronics,25354,32.7,Prepaid_Card,690,15,5,132.1,3,1,2,0
523,Apparel,2090,40.5,COD,267,5,1,330.6,8,1,,1
524,Home,2146,56.9,COD,70,3,0,322.8,6,0,,1
525,Apparel,1599,32.5,COD,1425,30,2,58.8,2,1,,0
526,Electronics,7882,15.1,Wallet,364,8,2,441.7,7,1,1,0
527,Beauty,1827,29.7,COD,208,8,2,229.2,6,0,5,0
528,Beauty,177,29,COD,211,5,0,88.6,5,1,2,0
529,Footwear,3124,31.2,Prepaid_Card,113,0,0,541.8,5,0,5,0
530,Apparel,694,44.4,COD,182,3,0,202.6,3,0,3,0
531,Home,1688,0,COD,189,0,0,202,6,1,4,0
532,Home,4604,44.7,Wallet,25,0,0,239.1,9,0,3,0
533,Electronics,17643,49.8,Prepaid_UPI,427,13,2,420.3,9,0,3,0
534,Home,3929,30.5,COD,9,0,0,182.5,4,0,4,0
535,Apparel,956,30.9,Prepaid_Card,136,0,0,487.9,1,0,1,0
536,Apparel,2116,18.4,COD,328,6,0,132,3,0,2,0
537,Electronics,13931,22.1,COD,714,18,1,194.5,5,0,,1
538,Apparel,1376,32.5,Prepaid_Card,86,5,1,47.3,5,0,3,0
539,Apparel,1938,31.5,Prepaid_Card,523,13,3,205.3,6,1,3,0
540,Footwear,3157,32.8,Prepaid_UPI,773,15,1,102.2,6,1,5,0
541,Beauty,909,31.4,Prepaid_UPI,917,20,1,114.6,6,0,1,0
542,Home,4554,35.5,COD,1418,35,1,105.4,3,0,4,0
543,Footwear,832,33.8,Wallet,56,1,0,244.3,3,1,4,1
544,Beauty,1432,6.6,Prepaid_Card,4,0,0,239.9,2,0,3,0
545,Apparel,1177,34.5,COD,1062,24,3,374.4,5,0,5,0
546,Electronics,34397,49.9,Prepaid_UPI,140,0,0,198.5,6,1,4,1
547,Electronics,38338,21.6,COD,1847,43,2,334.8,7,0,2,0
548,Apparel,759,44.5,Prepaid_Card,466,12,1,261.4,1,1,2,1
549,Footwear,826,8.2,Prepaid_UPI,1215,23,4,171.6,6,1,4,0
550,Electronics,18306,21.6,COD,339,5,1,429.9,2,0,5,0
551,Electronics,24596,12.4,Prepaid_UPI,809,16,1,153.9,6,1,2,0
552,Apparel,1078,42.7,COD,164,5,2,78.8,2,1,4,1
553,Apparel,1531,46.6,Prepaid_UPI,432,8,2,51,6,0,1,0
554,Beauty,1338,20.5,COD,513,12,1,178.2,3,1,,0
555,Apparel,2086,39.6,COD,9,0,0,218.8,3,1,2,1
556,Apparel,1137,46.8,COD,109,3,0,220.9,6,0,4,0
557,Apparel,548,21.5,Prepaid_UPI,1492,34,2,47,3,1,4,0
558,Electronics,14425,23.9,COD,700,16,0,300.2,7,1,,0
559,Home,4965,33,Prepaid_UPI,173,4,0,197.2,6,0,4,0
560,Electronics,12414,9.4,COD,91,3,1,361.8,4,1,1,0
561,Apparel,884,23.7,Prepaid_Card,26,1,0,243.3,4,0,2,0
562,Apparel,1011,54.1,COD,352,7,0,328,7,0,3,1
563,Footwear,3485,14.5,COD,8,0,0,94.9,6,0,3,0
564,Home,7539,34.8,Wallet,2,4,0,362.4,8,0,4,1
565,Home,2998,29.9,Prepaid_Card,578,12,2,287.1,1,0,2,1
566,Home,1805,19.5,Prepaid_UPI,110,5,1,157.2,4,1,5,0
567,Footwear,2183,25.3,Prepaid_Card,59,0,0,534.2,3,1,4,0
568,Apparel,1033,48.3,Prepaid_Card,136,5,1,747.6,6,1,3,0
569,Electronics,44563,30.3,Prepaid_Card,122,6,2,159.8,2,0,4,0
570,Electronics,21517,32.6,Prepaid_UPI,126,2,1,378.6,3,1,2,0
571,Electronics,30953,46,Prepaid_UPI,26,0,0,233.7,5,1,,0
572,Footwear,4155,17.7,Prepaid_Card,45,0,0,320.1,1,1,3,0
573,Electronics,28753,6.3,Prepaid_Card,217,5,1,272.4,1,1,1,0
574,Footwear,1498,48.5,Prepaid_Card,218,5,0,371.6,4,1,2,0
575,Footwear,2930,24,Prepaid_Card,132,3,0,58.6,10,0,5,1
576,Electronics,18802,35.4,Prepaid_Card,1207,26,1,314.3,5,1,4,0
577,Beauty,1143,10.6,Prepaid_Card,1123,29,2,281.2,4,0,5,0
578,Home,7841,27.8,Prepaid_UPI,74,1,0,250,5,0,4,0
579,Footwear,1614,5.5,Wallet,798,16,2,460.8,6,0,1,0
580,Electronics,21739,23,Wallet,751,18,2,117.1,4,1,1,0
581,Electronics,8202,12.3,Prepaid_UPI,526,13,2,360.8,3,0,2,0
582,Electronics,9020,8.8,Prepaid_Card,857,22,5,148.7,1,0,,0
583,Apparel,1486,17.5,Prepaid_UPI,245,9,1,176.1,6,0,5,1
584,Electronics,34094,0,COD,277,7,0,159.5,3,0,,0
585,Beauty,1646,4.6,Prepaid_Card,724,16,1,247.6,6,0,5,1
586,Home,2835,33.7,COD,543,8,0,364.3,7,0,5,0
587,Apparel,507,27.2,COD,112,1,0,234.6,4,1,,1
588,Electronics,21798,5.9,Wallet,30,1,0,398.5,1,1,2,0
589,Apparel,1308,30.2,Prepaid_UPI,106,0,0,190.7,4,0,3,0
590,Apparel,1787,8.8,Prepaid_Card,9,0,0,84.5,4,0,4,0
591,Beauty,1655,32.8,COD,302,7,1,271,6,1,4,0
592,Electronics,39361,20.3,Prepaid_UPI,356,9,0,210.5,3,0,3,0
593,Apparel,1809,17.1,Prepaid_Card,503,11,1,527.1,3,0,1,0
594,Home,3117,20.6,Prepaid_UPI,94,4,0,127.1,4,0,2,0
595,Apparel,1538,60.4,Wallet,878,21,2,297.6,5,0,3,1
596,Apparel,1745,10.6,COD,908,22,2,235.3,6,1,4,0
597,Home,7668,25.4,COD,183,8,1,89.8,10,0,,0
598,Home,3552,33.7,COD,983,27,2,69.6,9,1,5,1
599,Beauty,1673,7.6,COD,348,9,2,72.9,4,0,4,0
600,Home,3324,0,COD,817,17,1,363.9,3,0,2,0
601,Electronics,33517,13,COD,673,15,2,231.4,3,1,4,0
602,Footwear,4148,33.4,COD,2,3,0,323.6,2,1,3,0
603,Beauty,2310,16.9,COD,270,4,1,332.7,5,1,2,0
604,Footwear,1128,18.5,COD,187,7,1,51.7,2,0,,0
605,Beauty,630,35.7,Prepaid_UPI,95,2,0,575.6,2,1,4,0
606,Footwear,3520,9.9,COD,40,1,0,412.6,2,1,4,0
607,Footwear,3024,20.7,Prepaid_UPI,1326,28,2,230,6,0,1,0
608,Apparel,2029,0,COD,289,4,0,311.2,4,0,,0
609,Footwear,1755,26.8,COD,146,3,0,108.9,2,0,3,0
610,Electronics,38343,25.4,COD,780,20,1,95.6,6,1,,0
611,Home,5565,33.9,Prepaid_UPI,59,0,0,213.5,7,1,4,0
612,Home,1805,4.8,COD,1199,30,4,153.2,3,0,,0
613,Beauty,447,19.1,Prepaid_Card,165,3,0,240.3,3,0,,0
614,Beauty,1801,2.8,COD,15,0,0,177.5,3,1,4,0
615,Apparel,685,18.3,Wallet,81,2,0,394.7,5,0,3,0
616,Footwear,3677,44.2,COD,56,3,0,306.8,7,1,1,1
617,Footwear,2728,17.2,COD,1137,26,1,159.2,5,1,3,1
618,Electronics,22087,1.5,Prepaid_UPI,688,16,3,334.9,2,1,3,1
619,Apparel,896,11.8,COD,97,5,0,111.3,7,1,1,0
620,Apparel,2171,0,COD,106,3,0,226.5,4,0,5,0
621,Footwear,3389,2.6,Prepaid_UPI,826,17,2,400.1,4,1,4,0
622,Electronics,35279,32.1,COD,21,0,0,59.2,5,1,3,0
623,Beauty,1956,0.3,COD,310,9,4,472.5,7,0,4,1
624,Electronics,26780,26.7,Prepaid_Card,351,7,1,182.2,2,1,4,0
625,Beauty,2358,22.4,COD,2,0,0,404.5,2,0,3,0
626,Electronics,26771,14,Wallet,419,11,1,182.4,4,0,3,1
627,Footwear,2580,25.4,Prepaid_Card,11,4,1,78.1,4,0,3,0
628,Apparel,893,7.9,Prepaid_Card,531,12,1,164.5,6,0,2,1
629,Home,2469,34.6,COD,249,5,2,447.9,7,1,3,1
630,Footwear,3448,11.5,Prepaid_UPI,187,4,1,259.1,3,1,1,0
631,Beauty,937,16.2,Prepaid_UPI,215,4,1,409.5,5,1,1,0
632,Footwear,3415,14.4,COD,971,21,8,185.7,6,0,2,1
633,Apparel,2115,32.3,Prepaid_UPI,145,3,0,139.8,6,0,1,0
634,Electronics,20442,30.2,Prepaid_Card,19,2,0,395.3,1,1,4,0
635,Apparel,575,0,Prepaid_UPI,2105,47,7,229.3,6,0,1,0
636,Apparel,1600,25.8,COD,36,4,1,283.6,3,1,2,1
637,Home,373,0,COD,85,2,0,297,6,0,,0
638,Home,6360,16.9,Prepaid_UPI,72,1,0,56.1,2,0,3,0
639,Footwear,2603,20.4,Prepaid_UPI,332,10,0,342.5,5,0,1,0
640,Footwear,2459,16.7,COD,103,2,0,112.2,4,1,5,1
641,Footwear,2778,29.5,COD,270,6,1,69,9,1,,0
642,Footwear,2566,32.8,Prepaid_UPI,497,11,0,169.2,3,1,,0
643,Apparel,983,10.4,COD,141,6,3,208,2,0,1,0
644,Apparel,907,9.9,COD,410,10,1,500.8,8,1,1,0
645,Home,3498,21.5,Prepaid_Card,619,16,0,353.7,6,0,1,0
646,Footwear,4080,0,COD,64,1,0,65.8,5,0,,1
647,Apparel,644,14.8,COD,573,15,0,281.9,3,0,4,0
648,Electronics,15425,42.2,COD,21,1,0,227.8,2,1,1,0
649,Home,1781,0,Wallet,220,7,0,124.9,3,0,3,0
650,Apparel,1169,16.9,COD,84,4,1,331.7,3,1,2,1
651,Electronics,7047,13.1,Prepaid_UPI,43,0,0,499.4,3,0,1,0
652,Footwear,3543,52.1,Wallet,113,3,1,241.4,3,1,3,0
653,Home,1097,13.9,Prepaid_UPI,288,8,2,184.7,3,0,5,0
654,Apparel,1597,14.8,Prepaid_Card,389,11,1,249.4,7,1,5,1
655,Footwear,1571,6.5,Prepaid_Card,503,14,2,282.5,1,0,1,0
656,Electronics,21882,22.1,COD,1054,24,3,654.1,5,0,3,0
657,Footwear,1300,26.1,Prepaid_Card,304,10,0,147.6,5,1,3,0
658,Apparel,1714,8.7,Wallet,209,3,0,151.8,4,0,1,0
659,Home,7602,36.8,Prepaid_UPI,1246,25,1,389.8,6,1,3,0
660,Electronics,10912,26.1,Prepaid_Card,127,2,0,173.9,5,0,3,0
661,Apparel,2116,34.8,COD,102,5,0,53.1,5,0,,0
662,Footwear,1801,17.1,Prepaid_UPI,297,4,1,502.9,7,1,2,0
663,Apparel,1404,25.6,COD,163,1,0,487.5,1,0,5,1
664,Apparel,1663,18.8,Prepaid_UPI,26,0,0,100.1,9,1,1,0
665,Electronics,9928,43.9,COD,71,3,0,241.8,7,1,1,0
666,Home,3725,23.7,Prepaid_UPI,403,6,0,68,8,0,3,1
667,Footwear,771,22.1,Prepaid_UPI,525,13,2,370.2,2,1,5,0
668,Beauty,1788,15.1,Prepaid_Card,283,6,2,360.6,5,1,4,0
669,Apparel,1150,14.3,COD,5,0,0,32.6,5,1,4,0
670,Electronics,40254,25.6,Prepaid_UPI,124,1,0,231.2,4,1,5,0
671,Apparel,893,34.3,COD,305,7,1,422.9,5,0,,1
672,Home,7412,11.7,COD,133,1,0,73.5,5,0,4,0
673,Beauty,481,23.9,Prepaid_Card,244,5,2,267.6,2,0,5,1
674,Home,4974,24.8,Prepaid_Card,106,3,1,53.2,6,0,4,0
675,Home,2670,27.4,Prepaid_UPI,435,11,3,122.8,6,0,2,0
676,Electronics,9162,0,COD,140,5,1,66.9,3,1,5,0
677,Beauty,371,8.1,Prepaid_Card,266,6,0,544.8,2,0,3,0
678,Electronics,29917,1.5,Prepaid_UPI,125,1,0,413,5,0,2,0
679,Apparel,820,22.5,COD,58,2,0,56.8,3,1,2,0
680,Electronics,26289,8.5,Prepaid_Card,5,1,0,277.7,5,1,3,0
681,Apparel,2163,14.6,Prepaid_UPI,616,13,1,57.2,3,1,1,0
682,Apparel,969,4.1,Prepaid_UPI,440,9,1,342.7,8,1,5,0
683,Apparel,463,16,Prepaid_Card,173,9,3,387,3,1,2,0
684,Electronics,7456,5.1,Prepaid_UPI,1193,24,4,345.7,3,0,3,0
685,Home,1219,33.4,COD,630,15,1,276.8,5,1,1,0
686,Electronics,21492,29.2,COD,355,10,1,207.6,1,0,,0
687,Electronics,33816,24.3,Wallet,210,4,1,266.1,3,0,5,0
688,Beauty,847,17.5,Prepaid_UPI,273,6,1,126.1,1,1,5,0
689,Footwear,1083,0,Prepaid_Card,374,8,3,277.8,5,0,3,1
690,Home,5234,15.1,Prepaid_Card,149,3,0,188.7,7,1,2,0
691,Apparel,942,10.6,Prepaid_Card,358,10,0,67.7,4,1,4,0
692,Footwear,2801,25.7,COD,53,1,0,112.5,7,1,2,1
693,Apparel,2081,31.3,Prepaid_UPI,893,26,8,385.8,3,0,2,0
694,Electronics,13961,26.9,Prepaid_UPI,280,5,0,72.9,3,0,4,0
695,Beauty,1354,40.9,Prepaid_Card,37,4,1,252.6,6,0,3,0
696,Electronics,36538,13.5,COD,987,23,1,181,6,0,2,0
697,Footwear,3267,12.9,COD,184,4,0,111.7,6,1,2,0
698,Home,6086,37.6,COD,37,4,0,428.3,7,0,3,0
699,Home,6249,24.5,Prepaid_UPI,16,0,0,470.5,4,1,5,0
700,Apparel,1372,18.3,Prepaid_Card,974,22,6,79,5,1,2,0
701,Apparel,1365,49.7,COD,89,1,0,256.9,3,1,,0
702,Electronics,32687,30.7,Prepaid_Card,220,4,1,197.9,9,0,1,0
703,Apparel,1656,19.1,Wallet,134,2,0,250.7,4,1,1,0
704,Footwear,3180,11.7,COD,89,0,0,874,4,1,1,0
705,Apparel,1088,41.9,Prepaid_Card,370,5,0,182.2,5,1,4,0
706,Home,6680,25.1,Prepaid_Card,116,3,0,138,6,1,2,1
707,Footwear,1445,22.4,COD,279,6,1,218.9,6,1,4,0
708,Footwear,1123,32.1,Prepaid_Card,361,7,0,289.1,1,1,3,0
709,Electronics,16318,35.2,Prepaid_Card,779,19,3,176.2,8,0,4,0
710,Electronics,12318,30.2,COD,18,1,0,831.6,8,0,5,0
711,Beauty,1708,35.3,COD,225,4,0,131.5,7,1,,1
712,Home,2079,28.8,Prepaid_UPI,56,7,0,347.2,5,1,2,0
713,Footwear,3126,30.3,COD,363,10,0,523.1,7,1,5,1
714,Beauty,1356,11,Prepaid_Card,497,16,1,34.1,5,1,4,0
715,Footwear,1110,49.2,Prepaid_Card,85,1,0,304.4,5,0,,0
716,Apparel,865,3.5,Prepaid_UPI,248,6,1,135.6,6,0,5,0
717,Home,4317,26.6,Prepaid_UPI,472,8,3,113,6,1,5,0
718,Apparel,1720,1.9,Prepaid_UPI,123,2,0,207.9,7,0,3,0
719,Home,3367,20.5,Prepaid_Card,350,7,1,502.8,1,0,3,0
720,Beauty,697,13.4,Prepaid_Card,288,12,1,396.7,4,0,5,0
721,Electronics,14124,24,COD,701,14,1,66.8,2,1,,0
722,Electronics,5366,27.1,COD,311,6,1,395.1,7,1,4,0
723,Apparel,445,7.7,COD,128,0,0,133.6,2,1,3,1
724,Beauty,2437,21.6,COD,130,4,1,456,4,1,,0
725,Apparel,574,42.9,Prepaid_Card,584,11,3,46.1,7,1,2,0
726,Apparel,625,2.3,COD,863,21,4,318.6,7,1,2,0
727,Apparel,1968,9.2,COD,87,0,0,122.5,6,0,4,0
728,Apparel,1594,34.9,COD,1187,26,0,392.9,6,0,,0
729,Electronics,20300,23.2,Prepaid_UPI,157,0,0,580.3,2,1,2,0
730,Electronics,29627,24.3,Prepaid_Card,132,2,0,210.3,2,1,1,0
731,Apparel,2083,37.3,Prepaid_UPI,96,2,0,159.4,2,1,3,0
732,Apparel,579,10.1,Prepaid_Card,193,3,1,191.8,2,0,5,0
733,Apparel,839,14.2,Prepaid_UPI,292,5,1,221.8,5,0,1,0
734,Electronics,38881,12.4,Prepaid_UPI,1336,32,2,312.5,7,0,2,0
735,Apparel,1805,16.8,COD,380,13,1,72.2,7,1,,0
736,Home,7956,42.1,Wallet,53,2,0,103.1,1,1,1,0
737,Apparel,965,0,COD,529,10,0,246.8,4,1,5,0
738,Apparel,2101,4.1,Prepaid_Card,64,2,0,226.2,4,0,3,0
739,Electronics,16254,1.5,Prepaid_UPI,459,9,2,98.3,1,1,,0
740,Electronics,32521,43,COD,128,5,0,443.5,6,1,1,0
741,Apparel,1989,12.8,Prepaid_Card,158,4,1,146,6,1,1,0
742,Apparel,707,17.1,COD,194,1,0,650.6,3,0,2,0
743,Footwear,1323,0,COD,536,14,2,305.4,4,0,2,0
744,Apparel,1446,18.1,COD,210,7,2,374.5,5,1,2,0
